timestamp,date,hour,day_of_week,month,day,year,is_weekend,is_business_hours,is_peak_hours,is_night,is_festival,festival_name,is_campaign,traffic_load,cpu_usage,memory_usage,response_time,error_rate
2023-09-23 13:00:00,2023-09-23,13,5,9,23,2023,1,1,1,0,0,None,0,2076,81.07,72.7,278.89,0.932
2023-09-23 14:00:00,2023-09-23,14,5,9,23,2023,1,1,0,0,0,None,0,2001,80.74,70.19,282.8,1.219
2023-09-23 15:00:00,2023-09-23,15,5,9,23,2023,1,1,0,0,0,None,0,1905,79.52,72.98,258.88,1.488
2023-09-23 16:00:00,2023-09-23,16,5,9,23,2023,1,1,0,0,0,None,0,1894,77.75,69.31,275.11,1.083
2023-09-23 17:00:00,2023-09-23,17,5,9,23,2023,1,1,0,0,0,None,0,1712,72.03,67.03,243.68,0.921
2023-09-23 18:00:00,2023-09-23,18,5,9,23,2023,1,1,0,0,0,None,0,2392,91.39,81.56,292.34,1.293
2023-09-23 19:00:00,2023-09-23,19,5,9,23,2023,1,0,1,0,0,None,0,2397,97.84,85.21,309.27,1.12
2023-09-23 20:00:00,2023-09-23,20,5,9,23,2023,1,0,1,0,0,None,0,2974,100.0,96.85,368.76,1.761
2023-09-23 21:00:00,2023-09-23,21,5,9,23,2023,1,0,1,0,0,None,0,2267,89.19,82.99,324.14,1.534
2023-09-23 22:00:00,2023-09-23,22,5,9,23,2023,1,0,0,0,0,None,0,1683,67.59,66.76,233.02,1.56
2023-09-23 23:00:00,2023-09-23,23,5,9,23,2023,1,0,0,1,0,None,0,791,43.19,55.57,151.7,0.544
2023-09-24 00:00:00,2023-09-24,0,6,9,24,2023,1,0,0,1,0,None,0,325,30.66,42.1,116.11,0.872
2023-09-24 01:00:00,2023-09-24,1,6,9,24,2023,1,0,0,1,0,None,0,277,28.68,42.02,106.89,0.414
2023-09-24 02:00:00,2023-09-24,2,6,9,24,2023,1,0,0,1,0,None,0,189,26.01,37.2,73.95,0.745
2023-09-24 03:00:00,2023-09-24,3,6,9,24,2023,1,0,0,1,0,None,0,162,22.44,42.73,85.68,0.193
2023-09-24 04:00:00,2023-09-24,4,6,9,24,2023,1,0,0,1,0,None,0,210,30.76,46.56,86.31,0.256
2023-09-24 05:00:00,2023-09-24,5,6,9,24,2023,1,0,0,1,0,None,0,293,28.34,38.44,137.8,0.575
2023-09-24 06:00:00,2023-09-24,6,6,9,24,2023,1,0,0,0,0,None,0,509,34.95,50.18,118.69,0.65
2023-09-24 07:00:00,2023-09-24,7,6,9,24,2023,1,0,0,0,0,None,0,907,47.88,57.44,169.47,0.928
2023-09-24 08:00:00,2023-09-24,8,6,9,24,2023,1,0,0,0,0,None,0,1321,58.92,68.23,223.06,0.837
2023-09-24 09:00:00,2023-09-24,9,6,9,24,2023,1,1,0,0,0,None,0,2158,85.54,78.33,316.25,1.169
2023-09-24 10:00:00,2023-09-24,10,6,9,24,2023,1,1,0,0,0,None,0,2355,84.6,73.38,290.66,1.369
2023-09-24 11:00:00,2023-09-24,11,6,9,24,2023,1,1,0,0,0,None,0,2250,87.82,78.14,286.51,1.012
2023-09-24 12:00:00,2023-09-24,12,6,9,24,2023,1,1,1,0,0,None,0,2031,79.59,72.3,303.73,0.991
2023-09-24 13:00:00,2023-09-24,13,6,9,24,2023,1,1,1,0,0,None,0,2364,90.2,79.2,308.22,1.787
2023-09-24 14:00:00,2023-09-24,14,6,9,24,2023,1,1,0,0,0,None,0,2023,74.75,72.23,298.53,1.238
2023-09-24 15:00:00,2023-09-24,15,6,9,24,2023,1,1,0,0,0,None,0,1791,74.96,77.39,249.49,0.933
2023-09-24 16:00:00,2023-09-24,16,6,9,24,2023,1,1,0,0,0,None,0,2040,83.53,77.11,280.2,1.282
2023-09-24 17:00:00,2023-09-24,17,6,9,24,2023,1,1,0,0,0,None,0,1848,78.81,67.32,267.6,1.065
2023-09-24 18:00:00,2023-09-24,18,6,9,24,2023,1,1,0,0,0,None,0,2150,88.06,82.23,271.04,1.024
2023-09-24 19:00:00,2023-09-24,19,6,9,24,2023,1,0,1,0,0,None,0,2587,97.94,78.39,355.17,1.25
2023-09-24 20:00:00,2023-09-24,20,6,9,24,2023,1,0,1,0,0,None,0,2575,94.46,84.52,318.88,1.219
2023-09-24 21:00:00,2023-09-24,21,6,9,24,2023,1,0,1,0,0,None,0,2252,84.91,75.99,301.65,1.141
2023-09-24 22:00:00,2023-09-24,22,6,9,24,2023,1,0,0,0,0,None,0,1742,70.18,69.37,280.63,1.211
2023-09-24 23:00:00,2023-09-24,23,6,9,24,2023,1,0,0,1,0,None,0,839,42.04,56.27,177.84,0.608
2023-09-25 00:00:00,2023-09-25,0,0,9,25,2023,0,0,0,1,0,None,0,205,28.15,42.14,92.43,0.393
2023-09-25 01:00:00,2023-09-25,1,0,9,25,2023,0,0,0,1,0,None,0,137,19.25,47.53,98.4,0.685
2023-09-25 02:00:00,2023-09-25,2,0,9,25,2023,0,0,0,1,0,None,0,135,22.75,43.24,111.26,0.402
2023-09-25 03:00:00,2023-09-25,3,0,9,25,2023,0,0,0,1,0,None,0,91,20.59,42.45,85.01,0.184
2023-09-25 04:00:00,2023-09-25,4,0,9,25,2023,0,0,0,1,0,None,0,109,21.84,41.87,112.79,0.21
2023-09-25 05:00:00,2023-09-25,5,0,9,25,2023,0,0,0,1,0,None,0,185,27.76,46.58,104.96,0.4
2023-09-25 06:00:00,2023-09-25,6,0,9,25,2023,0,0,0,0,0,None,0,337,26.56,50.82,113.1,0.85
2023-09-25 07:00:00,2023-09-25,7,0,9,25,2023,0,0,0,0,0,None,0,572,36.48,49.58,120.04,0.627
2023-09-25 08:00:00,2023-09-25,8,0,9,25,2023,0,0,0,0,0,None,0,972,52.49,58.25,167.59,0.816
2023-09-25 09:00:00,2023-09-25,9,0,9,25,2023,0,1,0,0,0,None,0,1328,64.0,59.31,193.46,0.773
2023-09-25 10:00:00,2023-09-25,10,0,9,25,2023,0,1,0,0,0,None,0,1307,53.04,62.76,227.37,0.735
2023-09-25 11:00:00,2023-09-25,11,0,9,25,2023,0,1,0,0,0,None,0,1651,70.87,66.09,250.46,0.836
2023-09-25 12:00:00,2023-09-25,12,0,9,25,2023,0,1,1,0,0,None,0,1730,76.32,72.0,259.35,1.026
2023-09-25 13:00:00,2023-09-25,13,0,9,25,2023,0,1,1,0,0,None,0,1472,64.95,60.43,224.68,1.539
2023-09-25 14:00:00,2023-09-25,14,0,9,25,2023,0,1,0,0,0,None,0,1427,65.8,61.82,232.62,1.191
2023-09-25 15:00:00,2023-09-25,15,0,9,25,2023,0,1,0,0,0,None,0,897,44.91,52.36,166.21,0.786
2023-09-25 16:00:00,2023-09-25,16,0,9,25,2023,0,1,0,0,0,None,0,981,52.51,51.36,173.32,0.724
2023-09-25 17:00:00,2023-09-25,17,0,9,25,2023,0,1,0,0,0,None,0,1293,60.22,59.18,215.32,0.81
2023-09-25 18:00:00,2023-09-25,18,0,9,25,2023,0,1,0,0,0,None,0,1698,69.7,71.06,273.69,1.12
2023-09-25 19:00:00,2023-09-25,19,0,9,25,2023,0,0,1,0,0,None,0,1494,66.15,66.03,246.33,1.101
2023-09-25 20:00:00,2023-09-25,20,0,9,25,2023,0,0,1,0,0,None,0,1724,71.63,67.88,231.6,0.906
2023-09-25 21:00:00,2023-09-25,21,0,9,25,2023,0,0,1,0,0,None,0,1644,73.72,67.47,225.62,0.953
2023-09-25 22:00:00,2023-09-25,22,0,9,25,2023,0,0,0,0,0,None,0,1245,54.08,68.38,189.87,1.088
2023-09-25 23:00:00,2023-09-25,23,0,9,25,2023,0,0,0,1,0,None,0,550,36.28,44.56,120.59,0.338
2023-09-26 00:00:00,2023-09-26,0,1,9,26,2023,0,0,0,1,0,None,0,217,29.55,36.55,85.17,0.32
2023-09-26 01:00:00,2023-09-26,1,1,9,26,2023,0,0,0,1,0,None,0,142,23.71,42.64,107.62,0.655
2023-09-26 02:00:00,2023-09-26,2,1,9,26,2023,0,0,0,1,0,None,0,121,25.95,45.7,90.03,0.926
2023-09-26 03:00:00,2023-09-26,3,1,9,26,2023,0,0,0,1,0,None,0,81,28.11,44.23,96.97,0.161
2023-09-26 04:00:00,2023-09-26,4,1,9,26,2023,0,0,0,1,0,None,0,114,28.41,42.25,80.43,0.406
2023-09-26 05:00:00,2023-09-26,5,1,9,26,2023,0,0,0,1,0,None,0,151,22.56,41.34,72.67,0.175
2023-09-26 06:00:00,2023-09-26,6,1,9,26,2023,0,0,0,0,0,None,0,322,29.39,46.67,125.51,0.352
2023-09-26 07:00:00,2023-09-26,7,1,9,26,2023,0,0,0,0,0,None,0,551,38.39,47.24,135.92,0.408
2023-09-26 08:00:00,2023-09-26,8,1,9,26,2023,0,0,0,0,0,None,0,866,44.69,63.48,163.92,0.951
2023-09-26 09:00:00,2023-09-26,9,1,9,26,2023,0,1,0,0,0,None,0,1171,53.39,66.14,175.03,0.589
2023-09-26 10:00:00,2023-09-26,10,1,9,26,2023,0,1,0,0,0,None,0,1398,62.61,61.22,237.1,0.831
2023-09-26 11:00:00,2023-09-26,11,1,9,26,2023,0,1,0,0,0,None,0,1486,65.85,62.83,227.24,0.829
2023-09-26 12:00:00,2023-09-26,12,1,9,26,2023,0,1,1,0,0,None,0,1639,69.29,65.54,226.0,1.211
2023-09-26 13:00:00,2023-09-26,13,1,9,26,2023,0,1,1,0,0,None,0,1508,65.51,60.58,199.23,0.787
2023-09-26 14:00:00,2023-09-26,14,1,9,26,2023,0,1,0,0,0,None,0,1440,63.7,57.18,239.92,0.848
2023-09-26 15:00:00,2023-09-26,15,1,9,26,2023,0,1,0,0,0,None,0,1236,53.04,57.14,231.21,0.842
2023-09-26 16:00:00,2023-09-26,16,1,9,26,2023,0,1,0,0,0,None,0,1308,55.83,56.96,171.32,1.205
2023-09-26 17:00:00,2023-09-26,17,1,9,26,2023,0,1,0,0,0,None,0,1111,55.19,56.33,197.26,0.613
2023-09-26 18:00:00,2023-09-26,18,1,9,26,2023,0,1,0,0,0,None,0,1474,62.44,62.31,243.69,0.777
2023-09-26 19:00:00,2023-09-26,19,1,9,26,2023,0,0,1,0,0,None,0,1573,65.81,62.97,221.77,0.775
2023-09-26 20:00:00,2023-09-26,20,1,9,26,2023,0,0,1,0,0,None,0,1714,69.26,73.27,244.86,0.839
2023-09-26 21:00:00,2023-09-26,21,1,9,26,2023,0,0,1,0,0,None,0,1416,65.08,60.93,215.95,0.693
2023-09-26 22:00:00,2023-09-26,22,1,9,26,2023,0,0,0,0,0,None,0,1177,59.18,58.67,187.31,1.141
2023-09-26 23:00:00,2023-09-26,23,1,9,26,2023,0,0,0,1,0,None,0,542,34.37,45.51,128.89,0.403
2023-09-27 00:00:00,2023-09-27,0,2,9,27,2023,0,0,0,1,0,None,0,180,23.68,42.62,99.12,0.205
2023-09-27 01:00:00,2023-09-27,1,2,9,27,2023,0,0,0,1,0,None,0,165,25.27,37.15,90.17,0.516
2023-09-27 02:00:00,2023-09-27,2,2,9,27,2023,0,0,0,1,0,None,0,131,19.65,42.63,112.28,0.82
2023-09-27 03:00:00,2023-09-27,3,2,9,27,2023,0,0,0,1,0,None,0,96,16.44,42.69,104.86,0.19
2023-09-27 04:00:00,2023-09-27,4,2,9,27,2023,0,0,0,1,0,None,0,125,26.11,45.16,84.66,0.266
2023-09-27 05:00:00,2023-09-27,5,2,9,27,2023,0,0,0,1,0,None,0,193,26.37,45.65,81.82,0.248
2023-09-27 06:00:00,2023-09-27,6,2,9,27,2023,0,0,0,0,0,None,0,319,28.86,46.66,120.18,0.322
2023-09-27 07:00:00,2023-09-27,7,2,9,27,2023,0,0,0,0,0,None,0,529,37.76,45.03,158.78,0.511
2023-09-27 08:00:00,2023-09-27,8,2,9,27,2023,0,0,0,0,0,None,0,896,46.7,60.15,155.63,0.587
2023-09-27 09:00:00,2023-09-27,9,2,9,27,2023,0,1,0,0,0,None,0,1211,55.54,61.86,183.85,1.026
2023-09-27 10:00:00,2023-09-27,10,2,9,27,2023,0,1,0,0,0,None,0,1422,64.25,65.2,208.16,0.961
2023-09-27 11:00:00,2023-09-27,11,2,9,27,2023,0,1,0,0,0,None,0,1576,66.41,68.27,226.06,1.033
2023-09-27 12:00:00,2023-09-27,12,2,9,27,2023,0,1,1,0,0,None,0,1574,66.6,67.7,235.34,0.733
2023-09-27 13:00:00,2023-09-27,13,2,9,27,2023,0,1,1,0,0,None,0,1327,59.39,56.59,216.86,0.754
2023-09-27 14:00:00,2023-09-27,14,2,9,27,2023,0,1,0,0,0,None,0,1244,56.27,60.99,202.94,0.986
2023-09-27 15:00:00,2023-09-27,15,2,9,27,2023,0,1,0,0,0,None,0,1188,50.89,56.7,198.98,0.651
2023-09-27 16:00:00,2023-09-27,16,2,9,27,2023,0,1,0,0,0,None,0,1134,52.86,47.86,192.0,0.632
2023-09-27 17:00:00,2023-09-27,17,2,9,27,2023,0,1,0,0,0,None,0,1148,56.06,56.48,193.87,0.605
2023-09-27 18:00:00,2023-09-27,18,2,9,27,2023,0,1,0,0,0,None,0,1353,59.92,64.22,213.88,0.754
2023-09-27 19:00:00,2023-09-27,19,2,9,27,2023,0,0,1,0,0,None,0,1758,80.52,62.46,250.43,0.845
2023-09-27 20:00:00,2023-09-27,20,2,9,27,2023,0,0,1,0,0,None,0,1687,71.36,64.35,251.95,1.223
2023-09-27 21:00:00,2023-09-27,21,2,9,27,2023,0,0,1,0,0,None,0,1412,64.2,68.85,219.4,0.836
2023-09-27 22:00:00,2023-09-27,22,2,9,27,2023,0,0,0,0,0,None,0,1324,60.47,60.98,201.84,0.672
2023-09-27 23:00:00,2023-09-27,23,2,9,27,2023,0,0,0,1,0,None,0,563,36.18,46.27,139.2,0.595
2023-09-28 00:00:00,2023-09-28,0,3,9,28,2023,0,0,0,1,0,None,1,268,26.73,42.42,112.64,0.394
2023-09-28 01:00:00,2023-09-28,1,3,9,28,2023,0,0,0,1,0,None,1,220,23.19,46.08,113.18,0.485
2023-09-28 02:00:00,2023-09-28,2,3,9,28,2023,0,0,0,1,0,None,1,191,28.09,49.02,92.87,0.647
2023-09-28 03:00:00,2023-09-28,3,3,9,28,2023,0,0,0,1,0,None,1,143,25.8,43.29,97.38,0.463
2023-09-28 04:00:00,2023-09-28,4,3,9,28,2023,0,0,0,1,0,None,1,171,20.27,44.1,86.08,0.285
2023-09-28 05:00:00,2023-09-28,5,3,9,28,2023,0,0,0,1,0,None,1,246,30.37,46.78,110.02,0.245
2023-09-28 06:00:00,2023-09-28,6,3,9,28,2023,0,0,0,0,0,None,1,577,38.18,52.17,159.27,0.967
2023-09-28 07:00:00,2023-09-28,7,3,9,28,2023,0,0,0,0,0,None,1,744,42.89,55.3,151.43,0.494
2023-09-28 08:00:00,2023-09-28,8,3,9,28,2023,0,0,0,0,0,None,1,1244,60.37,66.15,218.43,1.048
2023-09-28 09:00:00,2023-09-28,9,3,9,28,2023,0,1,0,0,0,None,1,1725,77.11,67.97,242.44,0.817
2023-09-28 10:00:00,2023-09-28,10,3,9,28,2023,0,1,0,0,0,None,1,2142,83.27,71.9,305.34,1.184
2023-09-28 11:00:00,2023-09-28,11,3,9,28,2023,0,1,0,0,0,None,1,2035,81.82,75.91,270.28,1.267
2023-09-28 12:00:00,2023-09-28,12,3,9,28,2023,0,1,1,0,0,None,1,2413,88.33,83.14,302.76,1.476
2023-09-28 13:00:00,2023-09-28,13,3,9,28,2023,0,1,1,0,0,None,1,2168,81.57,74.95,298.83,1.378
2023-09-28 14:00:00,2023-09-28,14,3,9,28,2023,0,1,0,0,0,None,1,2181,86.23,78.7,298.48,1.184
2023-09-28 15:00:00,2023-09-28,15,3,9,28,2023,0,1,0,0,0,None,1,1877,77.15,71.1,280.64,1.075
2023-09-28 16:00:00,2023-09-28,16,3,9,28,2023,0,1,0,0,0,None,1,1947,72.38,70.7,299.57,0.936
2023-09-28 17:00:00,2023-09-28,17,3,9,28,2023,0,1,0,0,0,None,1,1823,75.81,80.11,244.12,0.977
2023-09-28 18:00:00,2023-09-28,18,3,9,28,2023,0,1,0,0,0,None,1,2041,77.93,79.97,310.93,1.144
2023-09-28 19:00:00,2023-09-28,19,3,9,28,2023,0,0,1,0,0,None,1,2196,84.64,70.2,330.23,1.454
2023-09-28 20:00:00,2023-09-28,20,3,9,28,2023,0,0,1,0,0,None,1,2403,97.56,81.16,320.85,1.69
2023-09-28 21:00:00,2023-09-28,21,3,9,28,2023,0,0,1,0,0,None,1,2109,87.36,78.0,291.6,1.285
2023-09-28 22:00:00,2023-09-28,22,3,9,28,2023,0,0,0,0,0,None,1,1919,74.17,73.69,231.93,0.871
2023-09-28 23:00:00,2023-09-28,23,3,9,28,2023,0,0,0,1,0,None,1,956,49.82,57.7,192.01,0.612
2023-09-29 00:00:00,2023-09-29,0,4,9,29,2023,0,0,0,1,0,None,0,264,29.43,32.19,110.33,0.258
2023-09-29 01:00:00,2023-09-29,1,4,9,29,2023,0,0,0,1,0,None,0,211,24.47,48.24,105.97,0.52
2023-09-29 02:00:00,2023-09-29,2,4,9,29,2023,0,0,0,1,0,None,0,143,19.56,45.1,92.01,0.391
2023-09-29 03:00:00,2023-09-29,3,4,9,29,2023,0,0,0,1,0,None,0,137,21.28,37.72,95.9,0.182
2023-09-29 04:00:00,2023-09-29,4,4,9,29,2023,0,0,0,1,0,None,0,152,22.8,50.37,120.26,0.649
2023-09-29 05:00:00,2023-09-29,5,4,9,29,2023,0,0,0,1,0,None,0,240,29.74,48.81,85.47,0.489
2023-09-29 06:00:00,2023-09-29,6,4,9,29,2023,0,0,0,0,0,None,0,467,35.69,47.14,128.5,0.33
2023-09-29 07:00:00,2023-09-29,7,4,9,29,2023,0,0,0,0,0,None,0,726,35.78,48.35,159.79,0.553
2023-09-29 08:00:00,2023-09-29,8,4,9,29,2023,0,0,0,0,0,None,0,1117,56.25,56.48,204.55,0.579
2023-09-29 09:00:00,2023-09-29,9,4,9,29,2023,0,1,0,0,0,None,0,1478,64.67,65.48,234.82,0.747
2023-09-29 10:00:00,2023-09-29,10,4,9,29,2023,0,1,0,0,0,None,0,1804,66.07,67.09,279.44,0.891
2023-09-29 11:00:00,2023-09-29,11,4,9,29,2023,0,1,0,0,0,None,0,2069,81.27,75.52,286.55,1.249
2023-09-29 12:00:00,2023-09-29,12,4,9,29,2023,0,1,1,0,0,None,0,1867,80.82,77.19,292.12,1.025
2023-09-29 13:00:00,2023-09-29,13,4,9,29,2023,0,1,1,0,0,None,0,1604,75.0,69.11,259.37,0.925
2023-09-29 14:00:00,2023-09-29,14,4,9,29,2023,0,1,0,0,0,None,0,1572,65.01,64.5,244.03,0.872
2023-09-29 15:00:00,2023-09-29,15,4,9,29,2023,0,1,0,0,0,None,0,1669,73.31,67.1,263.45,0.865
2023-09-29 16:00:00,2023-09-29,16,4,9,29,2023,0,1,0,0,0,None,0,1425,70.1,67.04,241.37,1.114
2023-09-29 17:00:00,2023-09-29,17,4,9,29,2023,0,1,0,0,0,None,0,1484,64.43,62.83,204.08,1.123
2023-09-29 18:00:00,2023-09-29,18,4,9,29,2023,0,1,0,0,0,None,0,1846,76.59,68.23,249.38,0.879
2023-09-29 19:00:00,2023-09-29,19,4,9,29,2023,0,0,1,0,0,None,0,1823,74.37,70.69,266.34,0.972
2023-09-29 20:00:00,2023-09-29,20,4,9,29,2023,0,0,1,0,0,None,0,1942,73.11,76.68,254.79,1.512
2023-09-29 21:00:00,2023-09-29,21,4,9,29,2023,0,0,1,0,0,None,0,1853,73.99,67.65,287.88,0.863
2023-09-29 22:00:00,2023-09-29,22,4,9,29,2023,0,0,0,0,0,None,0,1716,69.98,61.57,246.55,1.161
2023-09-29 23:00:00,2023-09-29,23,4,9,29,2023,0,0,0,1,0,None,0,863,47.97,60.82,158.97,0.741
2023-09-30 00:00:00,2023-09-30,0,5,9,30,2023,1,0,0,1,0,None,0,301,27.71,39.61,97.44,0.236
2023-09-30 01:00:00,2023-09-30,1,5,9,30,2023,1,0,0,1,0,None,0,239,25.23,39.8,105.35,0.381
2023-09-30 02:00:00,2023-09-30,2,5,9,30,2023,1,0,0,1,0,None,0,203,27.41,40.48,117.45,0.71
2023-09-30 03:00:00,2023-09-30,3,5,9,30,2023,1,0,0,1,0,None,0,145,23.81,39.47,80.93,0.301
2023-09-30 04:00:00,2023-09-30,4,5,9,30,2023,1,0,0,1,0,None,0,181,25.65,57.7,114.53,0.486
2023-09-30 05:00:00,2023-09-30,5,5,9,30,2023,1,0,0,1,0,None,0,290,22.33,52.44,96.73,0.297
2023-09-30 06:00:00,2023-09-30,6,5,9,30,2023,1,0,0,0,0,None,0,570,36.84,53.04,160.46,0.66
2023-09-30 07:00:00,2023-09-30,7,5,9,30,2023,1,0,0,0,0,None,0,959,44.23,56.17,149.97,0.685
2023-09-30 08:00:00,2023-09-30,8,5,9,30,2023,1,0,0,0,0,None,0,1510,61.27,62.25,251.73,1.138
2023-09-30 09:00:00,2023-09-30,9,5,9,30,2023,1,1,0,0,0,None,0,1948,83.73,73.9,284.32,1.129
2023-09-30 10:00:00,2023-09-30,10,5,9,30,2023,1,1,0,0,0,None,0,2187,84.49,76.99,304.36,1.176
2023-09-30 11:00:00,2023-09-30,11,5,9,30,2023,1,1,0,0,0,None,0,2367,86.35,79.96,295.0,1.134
2023-09-30 12:00:00,2023-09-30,12,5,9,30,2023,1,1,1,0,0,None,0,2471,90.19,76.57,335.68,1.481
2023-09-30 13:00:00,2023-09-30,13,5,9,30,2023,1,1,1,0,0,None,0,2016,83.6,81.59,266.32,1.037
2023-09-30 14:00:00,2023-09-30,14,5,9,30,2023,1,1,0,0,0,None,0,2297,91.78,80.8,291.78,1.117
2023-09-30 15:00:00,2023-09-30,15,5,9,30,2023,1,1,0,0,0,None,0,2050,76.31,81.83,284.28,0.97
2023-09-30 16:00:00,2023-09-30,16,5,9,30,2023,1,1,0,0,0,None,0,1880,76.56,70.17,260.09,0.972
2023-09-30 17:00:00,2023-09-30,17,5,9,30,2023,1,1,0,0,0,None,0,2094,83.58,76.44,288.54,0.976
2023-09-30 18:00:00,2023-09-30,18,5,9,30,2023,1,1,0,0,0,None,0,2536,98.26,75.14,304.16,1.247
2023-09-30 19:00:00,2023-09-30,19,5,9,30,2023,1,0,1,0,0,None,0,2984,100.0,84.99,384.57,1.537
2023-09-30 20:00:00,2023-09-30,20,5,9,30,2023,1,0,1,0,0,None,0,2650,100.0,83.85,344.67,1.324
2023-09-30 21:00:00,2023-09-30,21,5,9,30,2023,1,0,1,0,0,None,0,2530,93.65,77.95,347.08,1.482
2023-09-30 22:00:00,2023-09-30,22,5,9,30,2023,1,0,0,0,0,None,0,1910,83.62,70.95,291.71,1.002
2023-09-30 23:00:00,2023-09-30,23,5,9,30,2023,1,0,0,1,0,None,0,954,47.69,55.72,165.82,0.752
2023-10-01 00:00:00,2023-10-01,0,6,10,1,2023,1,0,0,1,0,None,0,361,33.28,52.06,106.77,0.263
2023-10-01 01:00:00,2023-10-01,1,6,10,1,2023,1,0,0,1,0,None,0,231,30.03,42.21,113.86,0.295
2023-10-01 02:00:00,2023-10-01,2,6,10,1,2023,1,0,0,1,0,None,0,194,28.15,41.89,97.3,0.523
2023-10-01 03:00:00,2023-10-01,3,6,10,1,2023,1,0,0,1,0,None,0,176,23.06,41.13,91.34,0.312
2023-10-01 04:00:00,2023-10-01,4,6,10,1,2023,1,0,0,1,0,None,0,180,21.1,48.62,113.53,0.516
2023-10-01 05:00:00,2023-10-01,5,6,10,1,2023,1,0,0,1,0,None,0,322,31.69,48.88,92.4,0.477
2023-10-01 06:00:00,2023-10-01,6,6,10,1,2023,1,0,0,0,0,None,0,552,39.82,46.82,106.16,0.59
2023-10-01 07:00:00,2023-10-01,7,6,10,1,2023,1,0,0,0,0,None,0,906,47.56,48.73,165.18,0.735
2023-10-01 08:00:00,2023-10-01,8,6,10,1,2023,1,0,0,0,0,None,0,1212,56.09,60.59,220.49,0.597
2023-10-01 09:00:00,2023-10-01,9,6,10,1,2023,1,1,0,0,0,None,0,1964,80.52,75.23,278.86,0.976
2023-10-01 10:00:00,2023-10-01,10,6,10,1,2023,1,1,0,0,0,None,0,2251,88.96,68.11,300.34,1.046
2023-10-01 11:00:00,2023-10-01,11,6,10,1,2023,1,1,0,0,0,None,0,1888,74.5,69.94,300.22,1.249
2023-10-01 12:00:00,2023-10-01,12,6,10,1,2023,1,1,1,0,0,None,0,2561,92.02,86.2,319.64,1.147
2023-10-01 13:00:00,2023-10-01,13,6,10,1,2023,1,1,1,0,0,None,0,2188,86.01,82.7,323.25,1.211
2023-10-01 14:00:00,2023-10-01,14,6,10,1,2023,1,1,0,0,0,None,0,1796,75.29,67.42,258.8,0.925
2023-10-01 15:00:00,2023-10-01,15,6,10,1,2023,1,1,0,0,0,None,0,1976,80.61,68.04,292.34,0.942
2023-10-01 16:00:00,2023-10-01,16,6,10,1,2023,1,1,0,0,0,None,0,1843,71.9,67.25,252.62,1.146
2023-10-01 17:00:00,2023-10-01,17,6,10,1,2023,1,1,0,0,0,None,0,2034,82.24,70.47,287.23,1.266
2023-10-01 18:00:00,2023-10-01,18,6,10,1,2023,1,1,0,0,0,None,0,2357,92.63,78.65,335.14,1.43
2023-10-01 19:00:00,2023-10-01,19,6,10,1,2023,1,0,1,0,0,None,0,2328,96.05,77.26,283.86,1.123
2023-10-01 20:00:00,2023-10-01,20,6,10,1,2023,1,0,1,0,0,None,0,2412,92.96,77.36,318.76,1.164
2023-10-01 21:00:00,2023-10-01,21,6,10,1,2023,1,0,1,0,0,None,0,2397,92.7,78.86,332.66,1.402
2023-10-01 22:00:00,2023-10-01,22,6,10,1,2023,1,0,0,0,0,None,0,2085,83.46,71.22,268.88,1.049
2023-10-01 23:00:00,2023-10-01,23,6,10,1,2023,1,0,0,1,0,None,0,1055,55.26,64.1,188.85,0.633
2023-10-02 00:00:00,2023-10-02,0,0,10,2,2023,0,0,0,1,0,None,0,194,22.21,48.4,88.93,0.214
2023-10-02 01:00:00,2023-10-02,1,0,10,2,2023,0,0,0,1,0,None,0,170,26.77,39.06,102.07,0.391
2023-10-02 02:00:00,2023-10-02,2,0,10,2,2023,0,0,0,1,0,None,0,124,26.32,41.52,103.25,0.914
2023-10-02 03:00:00,2023-10-02,3,0,10,2,2023,0,0,0,1,0,None,0,106,23.23,38.81,93.92,0.334
2023-10-02 04:00:00,2023-10-02,4,0,10,2,2023,0,0,0,1,0,None,0,121,21.25,34.29,89.45,0.377
2023-10-02 05:00:00,2023-10-02,5,0,10,2,2023,0,0,0,1,0,None,0,197,25.2,41.44,87.7,0.355
2023-10-02 06:00:00,2023-10-02,6,0,10,2,2023,0,0,0,0,0,None,0,336,30.57,47.28,90.8,0.64
2023-10-02 07:00:00,2023-10-02,7,0,10,2,2023,0,0,0,0,0,None,0,470,32.85,52.41,128.29,0.659
2023-10-02 08:00:00,2023-10-02,8,0,10,2,2023,0,0,0,0,0,None,0,864,43.83,56.11,169.52,0.505
2023-10-02 09:00:00,2023-10-02,9,0,10,2,2023,0,1,0,0,0,None,0,1202,54.38,63.68,236.37,0.628
2023-10-02 10:00:00,2023-10-02,10,0,10,2,2023,0,1,0,0,0,None,0,1503,61.52,63.38,236.48,0.947
2023-10-02 11:00:00,2023-10-02,11,0,10,2,2023,0,1,0,0,0,None,0,1452,62.87,62.33,228.22,0.856
2023-10-02 12:00:00,2023-10-02,12,0,10,2,2023,0,1,1,0,0,None,0,1516,66.35,65.99,230.24,0.806
2023-10-02 13:00:00,2023-10-02,13,0,10,2,2023,0,1,1,0,0,None,0,1327,62.8,57.98,205.98,1.05
2023-10-02 14:00:00,2023-10-02,14,0,10,2,2023,0,1,0,0,0,None,0,1202,58.85,60.1,182.03,0.671
